index,id,zipcode,price,median_price_zipcode,condition,status
1139,7934000090,98136,340000.0,484950.0,3,buy
1143,7625701935,98136,330000.0,484950.0,3,buy
1147,7625701386,98136,430000.0,484950.0,3,buy
1148,3524039060,98136,250000.0,484950.0,3,buy
1155,9417400110,98136,390000.0,484950.0,3,buy
1161,9557200090,98136,399000.0,484950.0,4,buy
1165,2349300069,98136,301500.0,484950.0,3,buy
1166,2810100023,98136,395000.0,484950.0,3,buy
1168,2487700274,98136,437000.0,484950.0,3,buy
1169,7625702967,98136,398000.0,484950.0,3,buy
1170,9396700024,98136,360000.0,484950.0,3,buy
1171,9396700028,98136,358000.0,484950.0,3,buy
1172,7625702451,98136,459000.0,484950.0,3,buy
1173,7625703354,98136,384000.0,484950.0,3,buy
1174,7625702437,98136,389000.0,484950.0,3,buy
1175,2461900492,98136,368000.0,484950.0,3,buy
1176,7625702901,98136,302860.0,484950.0,3,buy
1177,2810100007,98136,419950.0,484950.0,3,buy
1178,3524039228,98136,394000.0,484950.0,4,buy
1180,3869900146,98136,306500.0,484950.0,3,buy
1181,7625703007,98136,271115.0,484950.0,3,buy
1182,3869900150,98136,345000.0,484950.0,3,buy
1183,7625702264,98136,399000.0,484950.0,3,buy
1184,7625703357,98136,394950.0,484950.0,3,buy
1185,7625702431,98136,389500.0,484950.0,3,buy
1186,3869900036,98136,451300.0,484950.0,3,buy
1188,7625702444,98136,394950.0,484950.0,3,buy
1191,2461900446,98136,372000.0,484950.0,3,buy
1195,2461900448,98136,435000.0,484950.0,3,buy
1196,7625702263,98136,402000.0,484950.0,3,buy
1197,7625702441,98136,377500.0,484950.0,3,buy
1198,7625702277,98136,406000.0,484950.0,3,buy
1200,5637500082,98136,346000.0,484950.0,3,buy
1202,1954400510,98074,510000.0,635000.0,3,buy
1203,6054650070,98074,400000.0,635000.0,4,buy
1204,5547700270,98074,625000.0,635000.0,3,buy
1205,1954440060,98074,560000.0,635000.0,3,buy
1206,8677300550,98074,592500.0,635000.0,3,buy
1207,3325069129,98074,525000.0,635000.0,3,buy
1208,8651520400,98074,610750.0,635000.0,3,buy
1217,3575200070,98074,560000.0,635000.0,3,buy
1220,7715800570,98074,385000.0,635000.0,3,buy
1221,8651520510,98074,582800.0,635000.0,3,buy
1224,8961990160,98074,567500.0,635000.0,3,buy
1228,7504460200,98074,500000.0,635000.0,3,buy
1230,8562900710,98074,483000.0,635000.0,3,buy
1232,8651580310,98074,621138.0,635000.0,3,buy
1234,8651520240,98074,540000.0,635000.0,3,buy
1236,1592000260,98074,600000.0,635000.0,3,buy
1240,7715800710,98074,470000.0,635000.0,3,buy
1242,6054650510,98074,347000.0,635000.0,4,buy
1245,3578400030,98074,465000.0,635000.0,3,buy
1246,3066400140,98074,632500.0,635000.0,3,buy
1248,8644400060,98074,568000.0,635000.0,4,buy
1250,3582500240,98074,510000.0,635000.0,3,buy
1253,8078460810,98074,620000.0,635000.0,3,buy
1255,7715801040,98074,465000.0,635000.0,4,buy
1256,7504020810,98074,610000.0,635000.0,3,buy
1257,6817810310,98074,405000.0,635000.0,3,buy
1262,8651511220,98074,490000.0,635000.0,3,buy
1263,8651500850,98074,627800.0,635000.0,3,buy
1264,7504400850,98074,442000.0,635000.0,4,buy
1265,3575302345,98074,508500.0,635000.0,3,buy
1266,7504010900,98074,598500.0,635000.0,3,buy
1268,1925069006,98074,355000.0,635000.0,4,buy
1271,8961990090,98074,535000.0,635000.0,3,buy
1272,1825069031,98074,550000.0,635000.0,4,buy
1273,1825069031,98074,550000.0,635000.0,4,buy
1283,1954430190,98074,528000.0,635000.0,3,buy
1285,6600220080,98074,395000.0,635000.0,3,buy
1287,8077200470,98074,590000.0,635000.0,3,buy
1288,3578401330,98074,450000.0,635000.0,3,buy
1289,7525000080,98074,588500.0,635000.0,3,buy
1290,6817800630,98074,385000.0,635000.0,4,buy
1291,6817801410,98074,400000.0,635000.0,3,buy
1293,1592000780,98074,625000.0,635000.0,3,buy
1294,8651510020,98074,492000.0,635000.0,3,buy
1295,509000020,98074,510000.0,635000.0,3,buy
1296,1954420380,98074,485000.0,635000.0,3,buy
1298,1592000250,98074,623000.0,635000.0,3,buy
1300,9416400020,98074,572000.0,635000.0,3,buy
1303,6817800840,98074,440000.0,635000.0,3,buy
1305,3578400500,98074,558000.0,635000.0,3,buy
1307,3578401060,98074,345000.0,635000.0,4,buy
1308,3578401060,98074,625000.0,635000.0,4,buy
1309,1954400500,98074,583000.0,635000.0,3,buy
1310,1954420170,98074,368250.0,635000.0,3,buy
1311,1954420170,98074,580000.0,635000.0,3,buy
1314,1954440050,98074,550000.0,635000.0,3,buy
1315,8078440050,98074,569500.0,635000.0,3,buy
1316,3578401700,98074,540000.0,635000.0,3,buy
1318,8651510420,98074,490000.0,635000.0,3,buy
1322,6600220380,98074,538888.0,635000.0,3,buy
1323,8078400010,98074,530000.0,635000.0,3,buy
1324,7504001440,98074,435000.0,635000.0,3,buy
1326,7504010780,98074,605000.0,635000.0,3,buy
1329,3575302575,98074,532500.0,635000.0,3,buy
1334,8651510380,98074,310000.0,635000.0,3,buy
1335,8651510380,98074,539000.0,635000.0,3,buy
1336,8635760480,98074,473975.0,635000.0,3,buy
1337,2872900050,98074,400000.0,635000.0,3,buy
1338,2872900280,98074,540000.0,635000.0,4,buy
1339,1954440080,98074,532000.0,635000.0,3,buy
1340,8078410280,98074,550000.0,635000.0,4,buy
1342,6817801150,98074,555000.0,635000.0,4,buy
1343,3578401760,98074,393000.0,635000.0,3,buy
1344,3578400780,98074,508800.0,635000.0,4,buy
1347,1785400780,98074,550000.0,635000.0,3,buy
1349,1954420420,98074,479000.0,635000.0,3,buy
1350,7504400290,98074,599000.0,635000.0,3,buy
1351,7527000090,98074,540000.0,635000.0,3,buy
1352,8078410210,98074,566000.0,635000.0,3,buy
1353,3575303970,98074,340000.0,635000.0,4,buy
1356,3325069025,98074,500000.0,635000.0,3,buy
1357,3575304895,98074,406550.0,635000.0,4,buy
1360,7504001080,98074,590000.0,635000.0,4,buy
1364,8677300720,98074,616000.0,635000.0,3,buy
1365,8562901250,98074,516000.0,635000.0,4,buy
1366,6902000100,98074,500000.0,635000.0,3,buy
1367,8635760330,98074,456000.0,635000.0,3,buy
1368,1785400300,98074,525000.0,635000.0,3,buy
1369,6600220150,98074,549950.0,635000.0,4,buy
1372,3066410850,98074,594950.0,635000.0,3,buy
1374,3325069060,98074,510000.0,635000.0,4,buy
1376,1939050110,98074,500000.0,635000.0,3,buy
1377,7504001340,98074,565000.0,635000.0,3,buy
1382,8644400040,98074,605000.0,635000.0,4,buy
1383,7715801030,98074,510000.0,635000.0,4,buy
1394,8078440140,98074,546500.0,635000.0,3,buy
1398,1592000640,98074,570000.0,635000.0,3,buy
1402,6600220550,98074,495000.0,635000.0,3,buy
1405,3578400270,98074,430000.0,635000.0,3,buy
1408,8961970560,98074,603000.0,635000.0,3,buy
1410,1954400060,98074,515000.0,635000.0,3,buy
1411,7715801090,98074,429000.0,635000.0,3,buy
1412,8078460320,98074,598850.0,635000.0,3,buy
1413,8651500710,98074,608700.0,635000.0,3,buy
1414,8562900310,98074,615000.0,635000.0,4,buy
1415,3575302397,98074,580000.0,635000.0,3,buy
1416,1954430390,98074,575000.0,635000.0,3,buy
1417,7504400710,98074,420000.0,635000.0,3,buy
1418,6817800510,98074,372500.0,635000.0,3,buy
1419,8651480550,98074,600000.0,635000.0,3,buy
1422,8078460520,98074,608000.0,635000.0,3,buy
1423,7504180070,98074,577000.0,635000.0,5,buy
1426,7715800310,98074,442500.0,635000.0,3,buy
1427,2872900390,98074,507000.0,635000.0,3,buy
1428,7504020400,98074,615000.0,635000.0,3,buy
1430,3575301550,98074,560000.0,635000.0,5,buy
1433,8078450340,98074,550000.0,635000.0,3,buy
1434,6817801040,98074,440000.0,635000.0,3,buy
1435,7715800390,98074,447000.0,635000.0,3,buy
1440,7504400400,98074,630000.0,635000.0,3,buy
1441,2225069062,98074,552775.0,635000.0,3,buy
1442,8078430030,98074,560000.0,635000.0,3,buy
1445,3575200030,98074,549000.0,635000.0,4,buy
1447,3578400710,98074,390000.0,635000.0,3,buy
1450,1954420230,98074,562500.0,635000.0,3,buy
1451,6646200770,98074,610000.0,635000.0,3,buy
1453,7504200120,98074,430000.0,635000.0,3,buy
1457,8651510610,98074,475580.0,635000.0,3,buy
1459,7504001320,98074,570000.0,635000.0,3,buy
1460,8078420230,98074,530000.0,635000.0,3,buy
1461,3575302245,98074,500000.0,635000.0,3,buy
1463,7504100910,98074,535000.0,635000.0,3,buy
1464,2561320120,98074,366000.0,635000.0,3,buy
1466,8635751120,98074,611000.0,635000.0,3,buy
1467,6817800220,98074,434900.0,635000.0,3,buy
1470,7504400620,98074,418500.0,635000.0,3,buy
1471,6817800730,98074,386500.0,635000.0,3,buy
1473,8562900180,98074,491300.0,635000.0,4,buy
1475,7504400120,98074,495000.0,635000.0,3,buy
1478,8635760040,98074,420000.0,635000.0,3,buy
1479,8651540040,98074,549000.0,635000.0,3,buy
1480,1954430180,98074,485000.0,635000.0,3,buy
1483,8077200360,98074,557865.0,635000.0,3,buy
1489,7525050150,98074,475000.0,635000.0,3,buy
1491,8562901830,98074,454800.0,635000.0,4,buy
1494,6817810190,98074,401000.0,635000.0,3,buy
1495,7504021310,98074,525000.0,635000.0,3,buy
1497,6646200420,98074,633000.0,635000.0,3,buy
1498,7504180170,98074,410000.0,635000.0,3,buy
1499,5706300020,98074,473000.0,635000.0,3,buy
1500,7504010480,98074,603000.0,635000.0,3,buy
1501,7715800430,98074,502000.0,635000.0,3,buy
1505,1939110080,98074,565000.0,635000.0,3,buy
1507,3575305362,98074,517000.0,635000.0,3,buy
1508,8653600050,98074,572000.0,635000.0,5,buy
1510,3575302880,98074,339300.0,635000.0,5,buy
1511,2561340020,98074,325000.0,635000.0,3,buy
1512,2561340020,98074,500000.0,635000.0,3,buy
1515,8078400020,98074,485000.0,635000.0,3,buy
1516,2872900010,98074,382500.0,635000.0,3,buy
1517,3578400670,98074,354000.0,635000.0,3,buy
1518,3066410080,98074,590000.0,635000.0,3,buy
1521,8078430480,98074,545000.0,635000.0,3,buy
1524,8635750980,98074,570000.0,635000.0,3,buy
1526,8651520420,98074,539000.0,635000.0,3,buy
1527,3575304017,98074,315000.0,635000.0,4,buy
1528,3575302938,98074,405000.0,635000.0,3,buy
1529,8635750950,98074,568500.0,635000.0,3,buy
1531,7504020670,98074,598000.0,635000.0,3,buy
1532,6646200280,98074,561600.0,635000.0,3,buy
1534,8651580660,98074,620000.0,635000.0,3,buy
1535,8078410250,98074,546200.0,635000.0,3,buy
1536,7504200250,98074,490000.0,635000.0,3,buy
1541,7504180130,98074,482000.0,635000.0,3,buy
1542,8078430130,98074,583000.0,635000.0,3,buy
1543,1117300050,98074,537000.0,635000.0,3,buy
1545,8651511060,98074,530000.0,635000.0,3,buy
1549,3575302759,98074,365000.0,635000.0,4,buy
1550,1592000130,98074,577500.0,635000.0,3,buy
1551,2561330040,98074,415000.0,635000.0,3,buy
1553,8078430360,98074,505000.0,635000.0,3,buy
1554,1785400770,98074,500000.0,635000.0,3,buy
1555,3575302562,98074,356000.0,635000.0,3,buy
1556,8651511250,98074,605000.0,635000.0,3,buy
1559,7504020610,98074,615000.0,635000.0,3,buy
1560,1939100610,98074,560000.0,635000.0,3,buy
1562,8651511030,98074,525000.0,635000.0,3,buy
1563,6817801430,98074,525000.0,635000.0,3,buy
1566,7504460090,98074,473000.0,635000.0,3,buy
1567,6817801020,98074,475000.0,635000.0,3,buy
1568,6817800910,98074,459800.0,635000.0,3,buy
1570,3578401770,98074,400000.0,635000.0,3,buy
1571,6600220090,98074,475000.0,635000.0,3,buy
1573,3578400910,98074,400000.0,635000.0,3,buy
1574,1785400210,98074,524000.0,635000.0,3,buy
1581,6600220300,98074,600000.0,635000.0,4,buy
1583,6600220490,98074,550000.0,635000.0,3,buy
1584,3575303700,98074,324950.0,635000.0,4,buy
1586,4323700230,98074,390000.0,635000.0,3,buy
1588,7504100360,98074,565000.0,635000.0,3,buy
1589,8635760490,98074,410000.0,635000.0,3,buy
1590,3578401210,98074,557000.0,635000.0,4,buy
1591,8562901010,98074,505000.0,635000.0,5,buy
1592,7504001430,98074,539000.0,635000.0,3,buy
1603,8562901100,98074,550000.0,635000.0,3,buy
1615,3575305485,98074,409000.0,635000.0,3,buy
1625,1321400060,98003,257500.0,267475.0,3,buy
1626,7983200060,98003,230000.0,267475.0,4,buy
1627,921049315,98003,199000.0,267475.0,4,buy
1628,3655000070,98003,220000.0,267475.0,3,buy
1631,3584000310,98003,225000.0,267475.0,4,buy
1632,1745100140,98003,210000.0,267475.0,4,buy
1634,7511800070,98003,264000.0,267475.0,4,buy
1637,7203000640,98003,215000.0,267475.0,4,buy
1638,2329500260,98003,232500.0,267475.0,4,buy
1639,421049116,98003,216000.0,267475.0,4,buy
1640,5559600140,98003,253000.0,267475.0,3,buy
1643,7683800192,98003,179950.0,267475.0,4,buy
1646,2412600030,98003,235000.0,267475.0,3,buy
1647,7203000465,98003,245000.0,267475.0,4,buy
1648,7978800621,98003,229000.0,267475.0,3,buy
1651,4222000320,98003,240000.0,267475.0,3,buy
1655,251300260,98003,255000.0,267475.0,3,buy
1659,4322300340,98003,265000.0,267475.0,4,buy
1661,7983000200,98003,169575.0,267475.0,3,buy
1662,7983000200,98003,250000.0,267475.0,3,buy
1663,2268000370,98003,190000.0,267475.0,4,buy
1664,9315100030,98003,190000.0,267475.0,3,buy
1665,2190601049,98003,212000.0,267475.0,4,buy
1666,4131500140,98003,175000.0,267475.0,4,buy
1668,818500490,98003,153503.0,267475.0,3,buy
1673,8588000315,98003,225000.0,267475.0,3,buy
1677,7985000100,98003,222000.0,267475.0,3,buy
1681,3876540630,98003,205500.0,267475.0,3,buy
1682,7941500170,98003,219000.0,267475.0,3,buy
1683,5151600480,98003,248000.0,267475.0,4,buy
1684,3322049126,98003,261000.0,267475.0,3,buy
1686,1140000190,98003,219950.0,267475.0,3,buy
1690,1140000050,98003,215000.0,267475.0,4,buy
1692,7575610170,98003,200000.0,267475.0,3,buy
1693,7875200005,98003,140000.0,267475.0,3,buy
1694,2268000470,98003,241500.0,267475.0,4,buy
1698,7875400050,98003,212000.0,267475.0,4,buy
1699,3391900130,98003,258750.0,267475.0,4,buy
1701,3275300440,98003,230000.0,267475.0,3,buy
1702,2268000050,98003,229900.0,267475.0,4,buy
1703,2191600780,98003,219000.0,267475.0,4,buy
1704,4222310290,98003,253000.0,267475.0,4,buy
1705,3317010130,98003,236000.0,267475.0,3,buy
1709,4222500020,98003,256400.0,267475.0,3,buy
1711,2345500010,98003,210500.0,267475.0,4,buy
1713,4222100280,98003,239999.0,267475.0,3,buy
1714,4222200280,98003,225000.0,267475.0,3,buy
1715,3876540780,98003,221000.0,267475.0,3,buy
1717,4222200380,98003,237000.0,267475.0,3,buy
1718,7941600220,98003,219900.0,267475.0,4,buy
1720,251300110,98003,225000.0,267475.0,3,buy
1722,7575620750,98003,266000.0,267475.0,3,buy
1723,8798000100,98003,252500.0,267475.0,3,buy
1727,7212680850,98003,258000.0,267475.0,3,buy
1740,1502400300,98003,235000.0,267475.0,3,buy
1742,2413300730,98003,263500.0,267475.0,3,buy
1744,5149800040,98003,255000.0,267475.0,4,buy
1746,2312400230,98003,257000.0,267475.0,3,buy
1748,3275310220,98003,244000.0,267475.0,4,buy
1750,4223000140,98003,260750.0,267475.0,3,buy
1751,3392100140,98003,215000.0,267475.0,3,buy
1755,7183000060,98003,260000.0,267475.0,3,buy
1756,2412600070,98003,230000.0,267475.0,3,buy
1758,3568200060,98003,245000.0,267475.0,3,buy
1763,3375300370,98003,262500.0,267475.0,3,buy
1769,4322300140,98003,265000.0,267475.0,4,buy
1775,7941600390,98003,225000.0,267475.0,4,buy
1776,6603000030,98003,236000.0,267475.0,3,buy
1777,7682200340,98003,182000.0,267475.0,3,buy
1778,421049114,98003,128000.0,267475.0,3,buy
1782,2821049082,98003,225000.0,267475.0,5,buy
1784,9268710140,98003,191950.0,267475.0,3,buy
1786,537000416,98003,250000.0,267475.0,4,buy
1787,3275300270,98003,250000.0,267475.0,4,buy
1788,103400160,98003,263000.0,267475.0,4,buy
1789,2312400200,98003,247000.0,267475.0,3,buy
1791,1042500013,98003,219950.0,267475.0,3,buy
1793,7466900320,98003,242000.0,267475.0,4,buy
1794,7682200320,98003,197400.0,267475.0,4,buy
1798,3584000400,98003,172000.0,267475.0,3,buy
1799,9268710390,98003,239000.0,267475.0,3,buy
1801,4222310410,98003,230500.0,267475.0,3,buy
1803,9315100210,98003,227490.0,267475.0,4,buy
1804,2329600040,98003,158000.0,267475.0,4,buy
1805,3375300150,98003,258500.0,267475.0,3,buy
1806,4222200210,98003,245000.0,267475.0,3,buy
1808,2019200220,98003,160000.0,267475.0,3,buy
1810,3375300210,98003,250000.0,267475.0,3,buy
1811,8588000610,98003,210000.0,267475.0,3,buy
1813,7212660540,98003,200000.0,267475.0,3,buy
1814,3375300360,98003,217500.0,267475.0,4,buy
1815,2190600243,98003,210000.0,267475.0,4,buy
1817,4222310220,98003,235500.0,267475.0,4,buy
1818,4222200120,98003,240000.0,267475.0,3,buy
1819,7466900220,98003,170000.0,267475.0,3,buy
1820,7983100150,98003,199950.0,267475.0,3,buy
1821,7683800212,98003,229000.0,267475.0,4,buy
1822,2268000180,98003,230000.0,267475.0,4,buy
1824,5151600040,98003,200126.0,267475.0,3,buy
1826,3674400035,98003,156000.0,267475.0,3,buy
1827,2501600150,98003,194000.0,267475.0,4,buy
1828,4222500410,98003,267000.0,267475.0,3,buy
1829,3876540410,98003,242000.0,267475.0,3,buy
1831,421049254,98003,179000.0,267475.0,3,buy
1832,4222310010,98003,152500.0,267475.0,4,buy
1837,2329700440,98003,155000.0,267475.0,3,buy
1838,100500020,98003,250000.0,267475.0,3,buy
1841,2329600280,98003,225900.0,267475.0,4,buy
1842,1117000050,98003,250000.0,267475.0,3,buy
1843,2019200480,98003,220000.0,267475.0,3,buy
1844,7683800010,98003,205000.0,267475.0,4,buy
1846,7943000020,98003,183000.0,267475.0,4,buy
1848,7575600430,98003,240000.0,267475.0,3,buy
1851,2268000500,98003,229900.0,267475.0,3,buy
1852,271200130,98003,215000.0,267475.0,4,buy
1853,7984400005,98003,253500.0,267475.0,4,buy
1854,7984400050,98003,207000.0,267475.0,3,buy
1855,7153400010,98003,190500.0,267475.0,3,buy
1856,4223000280,98003,221000.0,267475.0,3,buy
1858,3392100050,98003,205000.0,267475.0,3,buy
1860,4222310680,98003,240000.0,267475.0,5,buy
1863,9315000010,98003,247500.0,267475.0,3,buy
1864,7985000010,98003,251000.0,267475.0,3,buy
1868,7575610250,98003,225000.0,267475.0,3,buy
1869,5153900080,98003,199000.0,267475.0,3,buy
1871,6093900280,98003,209950.0,267475.0,3,buy
1873,7985100190,98003,248500.0,267475.0,3,buy
1878,7303200450,98003,242000.0,267475.0,3,buy
1881,421049170,98003,239000.0,267475.0,3,buy
1882,7575620120,98003,260000.0,267475.0,3,buy
1883,3584000180,98003,253400.0,267475.0,5,buy
1884,818500100,98003,174500.0,267475.0,3,buy
1885,9268710220,98003,186950.0,267475.0,3,buy
1887,643000110,98003,247500.0,267475.0,4,buy
1889,9268700040,98003,215000.0,267475.0,3,buy
1890,1745000090,98003,208000.0,267475.0,4,buy
1891,7575600610,98003,265000.0,267475.0,4,buy
1895,1321400650,98003,250000.0,267475.0,3,buy
1896,5153900150,98003,205000.0,267475.0,4,buy
1906,3530510041,98198,188500.0,265000.0,4,buy
1909,8644000060,98198,237000.0,265000.0,4,buy
1911,2008200060,98198,160000.0,265000.0,4,buy
1912,922049078,98198,157000.0,265000.0,3,buy
1915,3530490070,98198,210000.0,265000.0,4,buy
1916,9536602080,98198,229000.0,265000.0,3,buy
1917,7524000030,98198,250000.0,265000.0,3,buy
1920,7888400560,98198,208000.0,265000.0,3,buy
1926,3445000274,98198,170000.0,265000.0,4,buy
1928,7888000390,98198,140000.0,265000.0,3,buy
1929,7888000390,98198,235000.0,265000.0,3,buy
1931,9315300260,98198,189650.0,265000.0,3,buy
1932,8643200055,98198,243000.0,265000.0,3,buy
1933,6052400575,98198,175000.0,265000.0,3,buy
1934,1697000400,98198,133000.0,265000.0,3,buy
1937,522049104,98198,210000.0,265000.0,3,buy
1938,1697000370,98198,234000.0,265000.0,5,buy
1939,6889000060,98198,225000.0,265000.0,4,buy
1940,2946000751,98198,230000.0,265000.0,4,buy
1946,3530530110,98198,149900.0,265000.0,4,buy
1947,7888100090,98198,160000.0,265000.0,3,buy
1948,5083000375,98198,170000.0,265000.0,3,buy
1949,5083000375,98198,235000.0,265000.0,3,buy
1950,7893206095,98198,181100.0,265000.0,3,buy
1951,7893207665,98198,210000.0,265000.0,3,buy
1952,2724200705,98198,95000.0,265000.0,3,buy
1955,2560805630,98198,242500.0,265000.0,3,buy
1956,7686205020,98198,144975.0,265000.0,3,buy
1957,6600490300,98198,230000.0,265000.0,3,buy
1960,3530540090,98198,245000.0,265000.0,4,buy
1961,2013800705,98198,239000.0,265000.0,4,buy
1962,6929602605,98198,205000.0,265000.0,3,buy
1963,7893203565,98198,120000.0,265000.0,3,buy
1965,3530450100,98198,210000.0,265000.0,4,buy
1967,2946001645,98198,232000.0,265000.0,4,buy
